"","gene","combined_p_val"
"3095","Asph",1.14336800772822e-12
"3096","Bach1",1.18891141379198e-12
"3097","Sall1",1.3027155512822e-12
"3098","Rin2",1.59373349513019e-12
"3099","Scoc",2.00909004982914e-12
"3100","Ccdc93",2.28822720123136e-12
"3101","Plek",3.62617772896225e-12
"3102","Akap13",3.74846529297116e-12
"3103","Sgpl1",3.81803768357306e-12
"3104","Basp1",4.08027015806739e-12
"3105","Bmp2k",4.31582996951606e-12
"3106","Agmo",5.8658045649431e-12
"3107","Pla2g4a",7.31127183803531e-12
"3108","Rab8b",8.30186732602264e-12
"3109","E2f3",1.72994958149849e-11
"3110","Skap2",2.22324873933635e-11
"3111","Elf1",2.23592650936748e-11
"3112","Plxdc1",2.72273391537825e-11
"3113","Hexa",3.03633020837677e-11
"3114","Cyfip1",3.14813986791818e-11
"3115","Grb2",3.76920386119057e-11
"3116","Snx5",4.56183926674221e-11
"3117","Capzb",5.54485934900268e-11
"3118","Mgat4a",5.59650445452392e-11
"3119","Anapc15",6.83595527760064e-11
"3120","Vrk2",7.21844736442416e-11
"3121","Myo1e",7.85468036532585e-11
"3122","Wasf2",9.1308291839723e-11
"3123","Cotl1",9.70954010496905e-11
"3124","Sirpa",1.07966290079276e-10
"3125","Pacsin2",1.10059997655421e-10
"3126","Rrbp1",1.36515873103778e-10
"3127","Zeb2",1.66799099539036e-10
"3128","Zmiz1",1.84483830556538e-10
"3129","Ttc28",2.12554530957319e-10
"3130","Tns1",2.2301749251504e-10
"3131","Hck",2.76347355712685e-10
"3132","Ly6e",2.92841455822174e-10
"3133","Slc7a8",4.72379006955171e-10
"3134","Chd7",5.43414194745514e-10
"3135","Cst3",6.51272004434704e-10
"3136","Nuak1",6.876750379634e-10
"3137","Rapgef5",7.60785985961977e-10
"3138","Rnf180",1.0576373341288e-09
"3139","Mef2a",1.19927445761155e-09
"3140","Arhgap24",1.23214641434371e-09
"3141","Dtx4",1.32769693221041e-09
"3142","Ftl1",1.51778066963946e-09
"3143","Smap2",1.7804989078312e-09
"3144","E230029C05Rik",2.23515631981268e-09
"3145","Zfp951",2.43975821533985e-09
"3146","Mbnl1",2.57416927464024e-09
"3147","Man1c1",2.68000445376587e-09
"3148","Dock11",2.78107036079399e-09
"3149","Srgap2",2.94756965676193e-09
"3150","Tmem104",3.63513033948435e-09
"3151","Asap1",4.01487745496412e-09
