"","gene","combined_p_val"
"1228","Dpy19l4",2.06127028375551e-131
"1229","Ubac2",1.37525481016068e-130
"1230","Bicra",1.29614095752106e-129
"1231","Pak2",2.21110489742826e-129
"1232","Sncaip",2.51587837530096e-129
"1233","Wwox",1.65180850543689e-128
"1234","Scaf11",6.04065495239469e-127
"1235","Stag2",1.94468430275227e-126
"1236","Zfand6",1.55105960168103e-125
"1237","Sdccag8",6.3479319998058e-125
"1238","Pkig",2.38266234868753e-124
"1239","Pip4p1",1.88275676033251e-123
"1240","Atxn7l1",9.41495113609333e-122
"1241","Fnip2",6.64779128887549e-121
"1242","Iffo1",4.94518953387796e-119
"1243","Prkn",4.94915917643582e-119
"1244","Rab14",1.69824075937121e-118
"1245","Taok3",9.42471574278671e-118
"1246","St3gal5",5.76608664352934e-117
"1247","Lpcat3",9.10566948982557e-117
"1248","Gm47664",8.28628047606154e-114
"1249","Abl1",1.74286985285002e-111
"1250","Rhoa",9.21701370609072e-110
"1251","Ddi2",1.71492726577557e-108
"1252","Vgll4",3.78920584052748e-106
"1253","Nr6a1os",1.19709507997749e-104
"1254","Foxo3",5.90721313345436e-104
"1255","Susd6",6.27573127865571e-104
"1256","Supt3",6.50559844293756e-103
"1257","Fbrsl1",3.24064411247771e-101
"1258","Asxl1",5.09286966049984e-99
"1259","Nmt1",2.98580310788955e-96
"1260","Babam2",2.15744818653019e-95
"1261","Setd2",1.27463721568853e-92
"1262","Tbl1x",1.84369532542656e-90
"1263","Cul1",9.45956866501363e-86
"1264","Lrrc8d",8.6745483857996e-81
"1265","Arid2",1.55864100444014e-77
"1266","Dyrk1a",6.53356425326826e-74
"1267","Lnpep",5.36033261694249e-71
"1268","Enox2",5.16349296119145e-70
"1269","Atxn7",1.41014833436854e-66
"1270","Atg10",3.30229198919964e-36
